year,irrigation,site,trial,variety,resp_var,resp_val
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,lintyield_kgha,1344.012468
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,gto,39.57295374
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,mic,5
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,strength_gtex,29.7
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,rd,73.9
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,b,8.5
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,length_in,1.14
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,length_mm,28.956
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,uniformity,81.4
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 5711 B3XF,Q_score,44.54604195
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,lintyield_lbac,1094.233883
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,lintyield_kgha,1226.471228
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,gto,37.94068271
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,mic,4.9
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,strength_gtex,29.6
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,rd,73.1
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,b,8.5
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,length_in,1.14
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,length_mm,28.956
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,uniformity,83.2
2020,Dryland,Tift_2020,Tift_dryland_2020,NG 4936 B3XF,Q_score,56.66648401
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,lintyield_lbac,1020.952042
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,lintyield_kgha,1144.333331
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,gto,38.68766404
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,mic,4.6
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,strength_gtex,32
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,rd,73.1
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,b,8.4
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,length_in,1.13
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,length_mm,28.702
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,uniformity,81.9
2020,Dryland,Tift_2020,Tift_dryland_2020,PHY 400 W3FE,Q_score,58.60239736
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,lintyield_lbac,1278.225901
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,lintyield_kgha,1432.698544
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,gto,41.187926
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,mic,4.8
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,strength_gtex,30.6
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,rd,74.3
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,b,8.2
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,length_in,1.1
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,length_mm,27.94
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,uniformity,83.3
2020,Dryland,Tift_2020,Tift_dryland_2020,Px 5C45 W3FE,Q_score,43.51926253
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,lintyield_lbac,1182.329141
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,lintyield_kgha,1325.212732
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,gto,37.10594315
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,mic,4.9
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,strength_gtex,30.5
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,rd,74.2
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,b,7.8
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,length_in,1.18
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,length_mm,29.972
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,uniformity,83.2
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 4990 B3XF,Q_score,74.31909659
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,lintyield_lbac,1110.381041
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,lintyield_kgha,1244.569758
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,gto,37.67546322
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,mic,4.6
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,strength_gtex,31
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,rd,75.7
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,b,7.3
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,length_in,1.14
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,length_mm,28.956
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,uniformity,81.7
2020,Dryland,Tift_2020,Tift_dryland_2020,ST 5471 GLTP,Q_score,62.11966216
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,lintyield_lbac,1043.48238
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,lintyield_kgha,1169.586445
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,gto,41.07442641
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,mic,4.7
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,strength_gtex,28.9
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,rd,73.3
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,b,7.9
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,length_in,1.12
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,length_mm,28.448
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,uniformity,81.3
2020,Dryland,Tift_2020,Tift_dryland_2020,CP 9608 B3XF,Q_score,47.44413225
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,lintyield_lbac,1121.296326
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,lintyield_kgha,1256.804148
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,gto,38.35616438
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,mic,4.6
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,strength_gtex,32.3
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,rd,75.8
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,b,8.8
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,length_in,1.16
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,length_mm,29.464
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,uniformity,82.3
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3615 B3XF,Q_score,73.6336335
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,lintyield_lbac,1317.241401
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,lintyield_kgha,1476.429038
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,gto,40.51510649
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,mic,4.5
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,strength_gtex,32.5
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,rd,76.5
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,b,8.7
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,length_in,1.14
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,length_mm,28.956
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,uniformity,81.6
2020,Dryland,Tift_2020,Tift_dryland_2020,DG 3799 B3XF,Q_score,61.67171799
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,lintyield_lbac,1157.943771
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,lintyield_kgha,1297.880408
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,gto,37.09677419
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,mic,4.6
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,strength_gtex,27.6
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,rd,75.4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,b,9
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,length_in,1.15
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,length_mm,29.21
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,uniformity,80.9
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 1646 B2XF,Q_score,69.83949348
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,lintyield_lbac,1220.074434
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,lintyield_kgha,1367.519515
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,gto,39.55637708
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,mic,4.6
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,strength_gtex,27.2
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,rd,77.4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,b,8.7
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,length_in,1.08
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,length_mm,27.432
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,uniformity,80.5
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2038 B3XF,Q_score,39.24357655
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,lintyield_lbac,1113.097137
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,lintyield_kgha,1247.614093
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,gto,34.0862423
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,mic,4.4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,strength_gtex,30
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,rd,77.7
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,b,8.7
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,length_in,1.18
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,length_mm,29.972
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,uniformity,81.4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DP 2055 B3XF,Q_score,82.31894781
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,lintyield_lbac,1147.988282
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,lintyield_kgha,1286.721807
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,gto,38.07266983
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,mic,3.9
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,strength_gtex,28.9
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,rd,77.3
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,b,8.5
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,length_in,1.15
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,length_mm,29.21
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,uniformity,80.5
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 5711 B3XF,Q_score,66.4176548
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,lintyield_lbac,1045.037555
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,lintyield_kgha,1171.32956
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,gto,32.71889401
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,mic,4.4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,strength_gtex,28.3
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,rd,76.4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,b,8.1
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,length_in,1.14
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,length_mm,28.956
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,uniformity,82
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,NG 4936 B3XF,Q_score,68.158355
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,lintyield_lbac,1065.372479
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,lintyield_kgha,1194.121945
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,gto,35.46617916
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,mic,3.3
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,strength_gtex,29.2
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,rd,78.7
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,b,8.6
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,length_in,1.13
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,length_mm,28.702
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,uniformity,80.8
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,PHY 400 W3FE,Q_score,34.33735839
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,lintyield_lbac,1219.246583
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,lintyield_kgha,1366.59162
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,gto,39.46540881
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,mic,4.4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,strength_gtex,29.5
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,rd,75.8
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,b,9
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,length_in,1.1
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,length_mm,27.94
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,uniformity,81.9
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,Px 5C45 W3FE,Q_score,51.2595445
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,lintyield_lbac,1111.538484
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,lintyield_kgha,1245.867077
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,gto,33.92592593
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,mic,4.3
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,strength_gtex,29.6
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,rd,77.5
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,b,7.7
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,length_in,1.19
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,length_mm,30.226
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,uniformity,84
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 4990 B3XF,Q_score,93.97845478
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,lintyield_lbac,1021.627525
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,lintyield_kgha,1145.090446
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,gto,31.03448276
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,mic,4.1
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,strength_gtex,28.7
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,rd,78.1
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,b,8.4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,length_in,1.12
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,length_mm,28.448
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,uniformity,81.3
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,ST 5471 GLTP,Q_score,57.16631904
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,lintyield_lbac,1063.822346
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,lintyield_kgha,1192.38448
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,gto,37.29216152
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,mic,4.1
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,strength_gtex,28
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,rd,77.1
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,b,8.7
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,length_in,1.14
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,length_mm,28.956
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,uniformity,81.7
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,CP 9608 B3XF,Q_score,66.98483313
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,lintyield_lbac,1306.908369
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,lintyield_kgha,1464.847267
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,gto,37.40601504
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,mic,4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,strength_gtex,31
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,rd,77.3
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,b,8.9
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,length_in,1.15
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,length_mm,29.21
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,uniformity,81
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3615 B3XF,Q_score,68.37352458
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,lintyield_lbac,1225.0989
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,lintyield_kgha,1373.151185
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,gto,35.12064343
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,mic,4
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,strength_gtex,30.5
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,rd,77.3
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,b,9.2
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,length_in,1.14
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,length_mm,28.956
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,uniformity,80.9
2020,Irrigated,Sumter_2020,Sumter_irrigated_2020,DG 3799 B3XF,Q_score,63.85544149
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,lintyield_lbac,1173.273833
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,lintyield_kgha,1315.063097
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,gto,36.2305581
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,mic,4.1
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,strength_gtex,29
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,rd,79.6
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,b,8.3
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,length_in,1.15
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,length_mm,29.21
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,uniformity,79.7
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 1646 B2XF,Q_score,72.04445761
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 2038 B3XF,lintyield_lbac,1236.610075
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 2038 B3XF,lintyield_kgha,1386.053476
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 2038 B3XF,gto,38.64142539
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 2038 B3XF,mic,4.7
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 2038 B3XF,strength_gtex,27.6
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 2038 B3XF,rd,77.4
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 2038 B3XF,b,8.7
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 2038 B3XF,length_in,1.05
2020,Irrigated,Pulaski_2020,Pulaski_irrigated_2020,DP 2038 B3XF,length_mm,26.67
